Gene,Mean,Dispersion,Dispersion_norm
OSER1,0.7080621144738765,2.474253046877562,1.1900802
MAP1S,0.2150343675438361,2.6019195762630942,1.1897194
C11orf24,0.24394791691479917,2.601880716383406,1.1892601
FAM159A,0.532189149820216,2.5313622004285983,1.1892065
GOLGA1,0.1295406271226574,2.7021508509776364,1.1889001
FAM172A,0.3478531586189983,2.5591903071402284,1.1887103
MFF,0.9193128993864794,2.4487699283179074,1.1884706
ATP9B,0.20058010582289063,2.601793978861178,1.1882349
B3GAT3,0.6887345605808078,2.47412949379365,1.1872225
SPNS1,0.5764851337906702,2.506170621284595,1.1855549
C19orf18,0.014579346019532641,2.701510104900208,1.1852043
SELM,0.8175112022784013,2.47403850833359,1.1851182
C1orf50,0.4976138398295936,2.531077519226355,1.1838844
ZFAS1,1.9340580371401574,1.9997970043751525,1.1823859
STK17A,1.6010447018749587,2.2447344592930967,1.1818997
SOAT1,0.3520328275618427,2.558738375966942,1.1816267
UBXN4,1.2036794354799822,2.3796387210990697,1.1814121
NMNAT3,0.07066561418175851,2.7006625973763527,1.1803159
LINC00342,0.06468039265474718,2.7005080864531585,1.1794246
LYPLA2,0.6917936228632495,2.4737902885983782,1.1793772
PRMT2,1.2708727168485885,2.3401209588328125,1.1790657
ZNF783,0.1478436029096321,2.6009399821627053,1.1781411
HSBP1L1,0.3160224485159445,2.55850056189485,1.1778991
FAM200B,0.777450160630509,2.4736917987029083,1.1770992
ZNF43,0.13938789053809572,2.700057192988159,1.176824
HMHA1,1.3000942119723762,2.3400182776630034,1.1764197
ZCWPW1,0.14628747023816457,2.6006497105485806,1.1747103
SH2D3C,0.3738375817448277,2.5582687568269202,1.1742659
BABAM1,0.8800646587572529,2.4481726300848092,1.1740392
USP12,0.211696847250062,2.600535614652511,1.1733617
XPNPEP3,0.327528929732389,2.558174124860801,1.1727825
SLC38A2,0.7077537781094578,2.473502844231524,1.172729
UNC119B,0.07867539290214205,2.6993060336219385,1.1724912
KAT8,0.5559927942426097,2.5054205059175496,1.1701672
MYO6,0.07577995386707183,2.698860422043727,1.1699209
VAV3-AS1,0.0321880650285435,2.6988315933519242,1.1697547
DNAJC2,0.7084619578381229,2.4733718016921014,1.1696981
SPHK1,0.07628036909931696,2.6987484733795912,1.1692753
TBC1D23,0.21664625090848935,2.6001675930402888,1.1690118
ZNF181,0.1678699816622135,2.6001168935319647,1.1684126
PTCD2,0.09077882712338577,2.6984204817454582,1.1673834
NEK8,0.13275220383594719,2.698371780566046,1.1671025
TMEM123,1.820539076896387,2.0960983862013904,1.1667286
CTDSPL,0.10494284882594242,2.6981660091765023,1.1659156
ROCK1,0.9757781008010806,2.41228202147424,1.1657957
RP11-58E21.3,0.1441362183226698,2.5998938401835128,1.1657763
WDR91,0.13265298542142245,2.6979223855206422,1.1645104
SERGEF,0.43099949832904905,2.529935509466146,1.1625347
RPSA,2.6274826222836536,0.5229066703904598,1.1624712
KDM4B,0.2986301964546215,2.5574932854444965,1.1621109
STRN4,0.18063299377782518,2.599380596605193,1.1597099
CD6,0.8384851566263176,2.4475614160151316,1.1592716
HLA-A,2.6371519476223835,0.5225101783867858,1.1587343
ALG13,0.5785144091049875,2.5048053729004227,1.1575487
HLA-DOA,0.20757621241995702,2.599186041004318,1.1574104
IL21R-AS1,0.028177887901431272,2.696620231662256,1.1569996
TREM1,0.28505866358236454,2.5571555531249905,1.1568173
SEC14L2,0.07974161928820608,2.6965800294744744,1.1567677
BIN1,1.3843812046547026,2.283434318803357,1.1564428
EIF1AY,0.9773614919064225,2.411885076656964,1.1561257
ZNF717,0.03586843721829398,2.696451899098671,1.1560286
GPBP1,0.9867176362804735,2.4118737470117164,1.1558497
ZCCHC10,0.43041107373735643,2.529556799371629,1.1554549
ZNF721,0.39827556507594264,2.5569374183132014,1.1533982
RP11-110G21.1,0.13684129173492865,2.695970827503674,1.1532538
RP13-314C10.5,0.01376734053581053,2.6958710013235976,1.152678
LINC00667,0.6457014876510432,2.504544286653244,1.1521928
PHKB,0.3740522348380657,2.5568417472152998,1.1518986
DAAM1,0.1881587941010066,2.5987133732293275,1.1518236
SBNO1,0.522575521217121,2.52936237883596,1.1518202
ADAT3,0.03802354786268201,2.6956977918464644,1.1516789
ARG2,0.04794981243169887,2.6956341444990493,1.1513119
C11orf83,0.6638096349587648,2.504468454956939,1.1506373
NETO2,0.04426770223914615,2.695421350854115,1.1500845
IGFBP4,0.07868663738879703,2.695116322121354,1.1483251
CCAR1,0.581934424100893,2.5043462006608297,1.1481293
ANKRD49,0.22171144844927487,2.5983440571210794,1.1474584
RP11-108M9.4,0.4252966271407916,2.5291120553006556,1.1471404
C14orf64,0.5090660680339216,2.5291040542729877,1.1469909
RSF1,0.9137447279209308,2.4470511113827325,1.1469421
STX12,0.5674388275428572,2.5042471334209084,1.1460972
RERE,0.4319238938938398,2.529021426441493,1.1454462
LINC00909,0.30089241037980385,2.556429614447422,1.1454388
RP11-464F9.20,0.07751945298945266,2.6945803835119073,1.1452338
ISCA2,0.7456853445975583,2.472257248086409,1.1439201
BNIP3L,1.0807037638567596,2.4113733894363167,1.1436603
MYC,1.020420963617984,2.411357425867543,1.1432714
HEATR5B,0.21139058951003273,2.597970776204617,1.1430465
CHCHD1,0.6790251316871424,2.5040698527418472,1.1424605
TNRC6C,0.46329770037552787,2.528823325325179,1.1417427
MZT1,0.5575098297359378,2.504007976953104,1.1411911
CLASP2,0.2937005792031046,2.556156520140864,1.1411582
EFHD1,0.026478251904588777,2.6938545504987794,1.1410471
RP11-544A12.8,0.20529458099554945,2.5976741982666924,1.139541
YTHDF1,0.2225707332610401,2.597641658973753,1.1391565
HRAS,0.35919273823497644,2.556013724498335,1.1389201
NEIL1,0.16104416468515295,2.5975028438256222,1.1375158
ATG4D,0.3179317706794665,2.5559194942236836,1.1374431
GBE1,0.17955068297637639,2.597470563339726,1.1371342
AC004854.4,0.04945489426577759,2.6930586462288337,1.1364564
DOK4,0.026014650410361273,2.692996162394605,1.136096
METTL18,0.404211779898519,2.555744593202344,1.1347016
ABHD13,0.39522800009226633,2.555679698888605,1.1336844
PBRM1,0.41420094395005685,2.5556669109765955,1.133484
RP11-290L1.3,0.013725663451712847,2.692495047890146,1.1332055
ZNF844,0.09258673274605801,2.6924196300700616,1.1327705
ING3,0.48338713376156184,2.528306664602781,1.1320838
FBXO7,0.9744429583612609,2.410895262802317,1.1320126
FAM63B,0.31743575157187737,2.5555727116029687,1.1320075
TTC30B,0.01510094751835287,2.692200421466231,1.1315062
CD28,0.5573973090872836,2.5034594225734,1.1299384
UBR4,0.48019437745190585,2.528177922554524,1.129677
AK8,0.020689526845853283,2.691703849417939,1.128642
TXNDC12,1.1128257522766276,2.377454388941375,1.1278905
MICAL3,0.11088896211821624,2.6914524522378893,1.1271919
IL7R,1.784399929713647,2.0937326825256934,1.1271815
LRRC69,0.03358526911683447,2.6913973335328802,1.126874
PEX26,0.2151184690241541,2.5965816929222205,1.1266282
ZFYVE20,0.11447966051017892,2.6912329128480916,1.1259255
RP11-169D4.2,0.11627595604796152,2.6912238875638166,1.1258736
AL928768.3,0.0833342281630972,2.6911146078068064,1.1252432
SLC25A40,0.21029514608098882,2.5962987163441738,1.1232835
TNPO1,0.3027505378387069,2.555012067181331,1.1232198
LINC00685,0.21119223676564688,2.5962695149991,1.1229384
RBM12B-AS1,0.02070783884269528,2.6904256127592756,1.1212691
UBR3,0.1932136632601075,2.596096753595605,1.1208965
LINC00969,0.4495728346309253,2.527689411474196,1.1205444
ADM,0.1196594563915746,2.690095982076831,1.1193677
EED,0.2981845079278824,2.5547238210318133,1.1187018
ACBD5,0.24207098319538103,2.595834096140224,1.1177919
FKTN,0.05037941057131156,2.6898052892845947,1.117691
PHF3,0.6222887277577923,2.502791859232024,1.1162442
CNOT3,0.2949086208492441,2.5545420037162585,1.115852
ANAPC16,1.927054011825395,1.9953528844545498,1.1147103
EEF1D,2.6301231722126985,0.5178367056683777,1.1146874
NAALADL1,0.2861958515157944,2.554439947928504,1.1142523
SP4,0.19250834081086346,2.5955290985527575,1.114187
ZNF530,0.04949932102476157,2.6890769991134817,1.1134903
PTPN7,0.7491031937795769,2.4709191354113687,1.1129713
